,storageSize,storageProfit,cycleCount,eState
0.6,1.0,0.014909591610196138,0.99999999995649458,"[  1.00000000e-12  -1.00000000e-12  -7.74596669e-13  -5.49193338e-13
  -3.23790008e-13  -9.83866770e-14   1.12701665e-12   3.52419985e-13
   1.35241998e-12   2.35241998e-12   3.35241998e-12   4.35241998e-12
   5.35241998e-12   5.57782332e-12   6.57782332e-12   7.57782332e-12
   6.80322665e-12   8.02862998e-12   8.25403331e-12   8.47943664e-12
   8.70483997e-12   9.70483997e-12   9.93024330e-12  -1.00000000e-12
   1.00000000e-12   2.00000000e-12   3.00000000e-12   2.22540333e-12
   5.00000000e-12   5.22540333e-12   5.45080666e-12   6.45080666e-12
   6.67620999e-12   7.67620999e-12   8.67620999e-12   9.67620999e-12
   1.06762100e-11   1.16762100e-11   1.26762100e-11   1.00000000e+00
   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00
   1.00000000e+00   1.00000000e+00   1.00000000e+00  -1.00000000e-12
  -1.00000000e-12  -1.00000000e-12   1.00000000e-12  -1.00000000e-12
  -1.00000000e-12   1.00000000e-12  -1.00000000e-12]"
0.8,1.0,0.045029773698669756,2.9999999999632201,"[  1.00000000e-12  -1.00000000e-12  -1.00000000e-12  -1.00000000e-12
  -1.00000000e-12   0.00000000e+00   1.10557281e-12   2.11145618e-13
   3.16718427e-13   4.22291236e-13   1.42229124e-12   2.42229124e-12
   2.52786405e-12   2.63343685e-12   3.63343685e-12   1.00000000e+00
   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00
   1.00000000e+00   1.00000000e+00   1.00000000e+00  -1.00000000e-12
   1.00000000e-12   2.00000000e-12   3.00000000e-12  -1.00000000e-12
  -1.00000000e-12   1.05572809e-13   1.10557281e-12  -1.00000000e-12
   0.00000000e+00   2.00000000e-12   2.10557281e-12   3.10557281e-12
   2.21114562e-12   1.31671843e-12   1.10557281e-12   1.00000000e+00
   1.00000000e+00  -1.11803399e-12   1.00000000e+00   1.00000000e+00
   1.00000000e+00   1.00000000e+00   1.00000000e+00  -1.00000000e-12
  -1.00000000e-12  -1.00000000e-12   1.00000000e-12  -1.00000000e-12
  -1.00000000e-12   1.05572809e-13  -1.00000000e-12]"
0.9,1.0,0.062563212741797408,4.9999999999620508,"[  1.00000000e-12  -1.00000000e-12  -1.00000000e-12  -1.00000000e-12
  -1.00000000e-12  -1.00000000e-12   5.13167019e-14  -1.00000000e-12
  -1.00000000e-12   5.13167019e-14   1.05131670e-12   2.05131670e-12
   1.94868330e-12   2.00000000e-12   2.05131670e-12   1.00000000e+00
   9.48796597e-13   1.00000000e+00   1.00000000e+00   1.00000000e+00
   1.00000000e+00   1.00000000e+00   1.00000000e+00  -1.00000000e-12
   1.00000000e-12   2.00000000e-12   3.00000000e-12  -1.00000000e-12
  -1.00000000e-12   5.13167019e-14   1.05131670e-12  -1.00000000e-12
   2.00277585e-12   4.00277585e-12   1.00000000e+00   1.00000000e+00
   1.00000000e+00   1.00000000e+00   1.00008890e-12   1.00000000e+00
   1.00000000e+00  -1.05409255e-12   1.00000000e+00   1.00000000e+00
   1.00000000e+00   1.00000000e+00   1.00000000e+00  -1.00000000e-12
  -1.00000000e-12  -1.00000000e-12   1.00000000e-12  -1.00000000e-12
  -1.00000000e-12   5.13167019e-14  -1.00000000e-12]"
