1.000000000000000182e-12,-9.999999999999999799e-13,-7.745966692414833628e-13,-5.491933384829667458e-13,-3.237900077244501287e-13,-9.838667696593351165e-14,1.127016653792583186e-12,3.524199845510998234e-13,1.352419984551099904e-12,2.352419984551100086e-12,3.352419984551100268e-12,4.352419984551100854e-12,5.352419984551100632e-12,5.577823315309617552e-12,6.577823315309617330e-12,7.577823315309617108e-12,6.803226646068133442e-12,8.028629976826649332e-12,8.254033307585166252e-12,8.479436638343683172e-12,8.704839969102200092e-12,9.704839969102199870e-12,9.930243299860716790e-12,-9.999999999999999799e-13,9.999999999999999799e-13,2.000000000000000364e-12,3.000000000000000546e-12,2.225403330758517284e-12,5.000000000000000505e-12,5.225403330758517425e-12,5.450806661517034345e-12,6.450806661517034123e-12,6.676209992275551043e-12,7.676209992275550821e-12,8.676209992275550599e-12,9.676209992275550377e-12,1.067620999227555015e-11,1.167620999227554993e-11,1.267620999227554971e-11,1.000000000011999957e+00,1.000000000012225554e+00,9.999999999990983879e-01,1.000000000000323741e+00,1.000000000000549116e+00,1.000000000000774492e+00,1.000000000000000000e+00,1.000000000001000089e+00,-9.999999999999999799e-13,-9.999999999999999799e-13,-9.999999999999999799e-13,9.999999999999999799e-13,-9.999999999999999799e-13,-9.999999999999999799e-13,9.999999999999999799e-13,-9.999999999999999799e-13
1.000000000000000182e-12,-9.999999999999999799e-13,-9.999999999999999799e-13,-9.999999999999999799e-13,-9.999999999999999799e-13,0.000000000000000000e+00,1.105572809000084234e-12,2.111456180001684076e-13,3.167184270002525609e-13,4.222912360003367142e-13,1.422291236000336795e-12,2.422291236000336977e-12,2.527864045000421029e-12,2.633436854000505082e-12,3.633436854000505263e-12,1.000000000009999779e+00,9.999999999988944399e-01,1.000000000000000000e+00,1.000000000000105693e+00,1.000000000000211164e+00,1.000000000000316636e+00,1.000000000001316725e+00,1.000000000001422196e+00,-9.999999999999999799e-13,1.000000000000000384e-12,2.000000000000000364e-12,3.000000000000000546e-12,-9.999999999999999799e-13,-9.999999999999999799e-13,1.055728090000842543e-13,1.105572809000084436e-12,-9.999999999999999799e-13,0.000000000000000000e+00,2.000000000000000364e-12,2.105572809000084416e-12,3.105572809000084598e-12,2.211145618000168872e-12,1.316718427000253147e-12,1.105572809000084638e-12,1.000000000002118083e+00,1.000000000004130474e+00,-1.118033988749894859e-12,1.000000000001000089e+00,1.000000000003788747e+00,1.000000000003894440e+00,1.000000000000118128e+00,1.000000000000000000e+00,-9.999999999999999799e-13,-9.999999999999999799e-13,-9.999999999999999799e-13,1.000000000000000384e-12,-9.999999999999999799e-13,-9.999999999999999799e-13,1.055728090000842543e-13,-9.999999999999999799e-13
9.999999999999997779e-13,-9.999999999999999799e-13,-9.999999999999999799e-13,-9.999999999999999799e-13,-9.999999999999999799e-13,-9.999999999999999799e-13,5.131670194948632362e-14,-9.999999999999999799e-13,-9.999999999999999799e-13,5.131670194948632362e-14,1.051316701949486102e-12,2.051316701949485678e-12,1.948683298050513434e-12,1.999999999999999556e-12,2.051316701949485678e-12,1.000000000003999912e+00,9.487965968446587794e-13,1.000000000002948752e+00,1.000000000004897416e+00,1.000000000006846079e+00,1.000000000008794743e+00,1.000000000010743406e+00,1.000000000010794921e+00,-9.999999999999999799e-13,9.999999999999999799e-13,1.999999999999999556e-12,2.999999999999999334e-12,-9.999999999999999799e-13,-9.999999999999999799e-13,5.131670194948632362e-14,1.051316701949486102e-12,-9.999999999999999799e-13,2.002775851439973723e-12,4.002775851439973279e-12,1.000000000005002887e+00,1.000000000006002976e+00,1.000000000005054401e+00,1.000000000004000134e+00,1.000088900582341012e-12,1.000000000002054135e+00,1.000000000002108091e+00,-1.054092553389459865e-12,1.000000000001000089e+00,1.000000000002948530e+00,1.000000000004002576e+00,1.000000000000054179e+00,1.000000000000000000e+00,-9.999999999999999799e-13,-9.999999999999999799e-13,-9.999999999999999799e-13,9.999999999999999799e-13,-9.999999999999999799e-13,-9.999999999999999799e-13,5.131670194948632362e-14,-9.999999999999999799e-13
