,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1.0
AVOCADO_6_N002,3.9999999998330016,4.9999999998770015,7.9999999998050031,8.9999999997890008,10.999999999794001,17.999999999618005,19.999999999666002,23.999999999584006,24.999999999593008,25.999999999651003,28.999999999627001,28.999999999661,30.999999999663011,30.999999999697003,31.999999999704002,31.999999999730012,33.999999999746009,34.999999999765002,36.999999999777003,38.999999999780009,40.999999999787001,42.999999999787988,45.999999999795001,48.999999999794021,52.99999999981096,56.999999999813021,59.999999999844022,66.999999999874007,73.999999999906052,87.999999999943114,125.99999999999702
CAPWIND_1_B1,2.0000000000005809,2.9999999999080016,4.9999999998700027,7.9999999998130003,8.9999999998280025,11.999999999800002,16.999999999714003,19.999999999697003,23.999999999620012,25.999999999630006,26.999999999656001,28.999999999610999,30.999999999642011,31.999999999671012,31.999999999701004,32.999999999715001,32.999999999744993,34.999999999754991,35.999999999777003,38.999999999771006,40.999999999776001,44.999999999764988,46.999999999782005,47.999999999795016,51.999999999807962,56.999999999811067,58.99999999984103,64.999999999872003,71.999999999902073,80.999999999945132,121.99999999996108
CLAYTN_1_N001,0.99999999999200007,1.9999999998860014,3.9999999998220024,5.9999999998080034,8.9999999996730029,9.9999999997500026,13.999999999767002,17.999999999681002,21.999999999616005,21.999999999643006,25.999999999629999,27.999999999625004,28.999999999660002,29.99999999967601,29.999999999716003,31.999999999712006,31.999999999736005,31.999999999772999,33.999999999778005,34.999999999794007,34.999999999817,38.999999999798995,40.999999999818009,43.999999999810015,52.99999999979196,56.999999999804018,60.999999999828027,66.999999999867015,72.999999999912063,102.99999999994616,137.99999999995609
GOLDTREE_1_N001,2.0000000000031624,3.9999999998440017,5.999999999853002,7.9999999998340012,11.999999999762002,14.999999999655003,17.999999999696001,18.999999999709999,22.999999999647002,25.999999999601005,25.999999999678998,27.999999999667999,28.99999999968,29.999999999698012,30.999999999714007,30.999999999741004,31.999999999754003,31.999999999787001,33.999999999793005,34.999999999810008,35.999999999826002,37.999999999820993,42.999999999817007,45.999999999810015,53.999999999809965,57.999999999816005,61.999999999852015,68.999999999882007,84.9999999999051,105.99999999993317,147.99999999995907
HAMMONDS_1_N001,2.9999999993972306,4.9999999998390026,5.9999999998670033,6.9999999998350031,11.999999999705002,13.999999999634003,14.999999999750999,17.99999999973047,21.999999999657998,24.999999999629008,25.999999999622002,26.999999999684,28.999999999677005,28.999999999709011,29.999999999725997,31.999999999730008,31.999999999754998,32.999999999774005,33.999999999793005,34.999999999819018,35.999999999820993,38.999999999826997,41.999999999828006,45.999999999822016,54.999999999803968,60.999999999814008,64.999999999851013,71.99999999988998,92.999999999904162,111.99999999993319,146.99999999996504
KAMM_1_N001,3.9999999999919997,4.9999999998200018,5.9999999998680025,7.9999999998250013,12.999999999589003,13.999999999639005,14.999999999760002,17.999999999731468,21.999999999659,24.99999999963401,25.999999999619003,26.999999999684995,28.999999999677005,28.99999999971001,30.999999999722,31.999999999729006,31.999999999755001,32.999999999780002,34.999999999790155,34.999999999816019,35.999999999821995,38.999999999820993,43.999999999812999,44.999999999830017,56.999999999798973,61.999999999817007,66.999999999847006,73.999999999883997,91.999999999908155,108.99999999993817,147.99999999996106
KERMAN_6_N002,3.9999999996530051,4.9999999998320019,5.9999999998700027,8.9999999998060005,12.999999999594007,13.999999999710004,15.999999999739998,18.999999999720998,24.999999999605002,25.999999999605013,25.999999999664002,26.999999999692001,28.999999999692999,29.999999999706009,30.999999999730999,31.999999999739007,31.999999999758,32.999999999787015,33.999999999804011,35.999999999817014,39.999999999804999,40.99999999981199,45.999999999800984,48.999999999807031,56.999999999809972,62.999999999822002,65.999999999858019,74.999999999888004,89.999999999928136,109.99999999995518,148.99999999999201
MOSSLD_1_N001,0.99999999999200007,1.9999999998860014,4.9999999997410054,5.9999999998090026,8.999999999674003,8.9999999997690026,14.999999999727001,17.999999999681002,21.999999999623007,22.999999999625004,25.999999999596998,26.999999999665,28.999999999661007,28.999999999695998,29.999999999717005,30.999999999722004,31.999999999742997,31.999999999765002,33.999999999779007,33.999999999809013,34.999999999817,36.999999999814989,40.999999999818996,43.999999999808018,52.99999999979196,55.999999999813021,59.99999999983801,66.999999999867015,73.999999999907075,102.99999999994716,140.99999999999005
OMAR1G_7_B1,1.9999999999979998,2.9999999998450013,4.9999999998800027,6.9999999998000026,8.9999999998226894,9.9999999998170015,13.999999999790001,17.999999999663004,21.999999999625004,23.999999999626002,25.999999999655003,26.999999999661995,28.999999999644,30.999999999667011,30.999999999710006,32.999999999700009,33.999999999732999,35.999999999737994,36.999999999761002,39.999999999759012,44.999999999743991,44.999999999762991,46.999999999780009,47.999999999793012,53.999999999793957,56.999999999806072,58.999999999837037,64.999999999876962,74.999999999897085,82.999999999938112,122.99999999996109
RVRBANK_1_N005,0.99999999952533847,1.9999999998710014,3.9999999998470024,5.9999999998000035,8.9999999997680025,8.9999999997810018,13.999999999761721,17.999999999693735,20.999999999665004,22.999999999633005,25.999999999599002,25.999999999685997,28.999999999662997,28.999999999702002,29.999999999719002,30.999999999724004,31.999999999749004,31.999999999776996,32.999999999783,33.999999999803009,35.999999999812005,37.999999999805993,41.999999999805006,46.999999999801013,52.999999999795961,55.999999999811024,60.999999999838003,66.99999999986801,76.999999999903082,107.9999999999162,141.99999999996606
SANRAFL_1_N001,1.0,2.9999999999110005,5.9999999997480051,6.9999999997680034,8.9999999997454463,10.999999999773001,17.999999999641727,20.999999999647002,21.999999999630003,24.999999999599002,25.999999999641997,27.999999999661,28.999999999664006,29.999999999694001,30.999999999708006,31.999999999722004,31.999999999746997,31.999999999777998,33.999999999781011,34.999999999802007,34.999999999817,38.99999999980399,40.999999999820012,46.99999999980102,52.99999999979196,56.999999999806022,60.99999999983001,66.999999999864002,73.999999999902087,99.99999999992319,138.99999999996106
WARNERVL_2_B1,1.9999999996810052,1.9999999998680014,4.9999999997240048,6.9999999998250031,8.9999999996680025,12.999999999717001,14.999999999705002,17.999999999694001,21.999999999622005,23.999999999611006,25.999999999600998,25.999999999689997,28.999999999663999,28.999999999707999,29.999999999719002,30.999999999728011,30.999999999757005,31.999999999781007,33.999999999782005,34.999999999805013,34.999999999825995,37.999999999814989,39.999999999825008,46.999999999795023,53.999999999803954,57.99999999981501,60.999999999842011,67.999999999875001,82.999999999918117,108.99999999995116,146.99999999999005
